,recipe1,recipe2,cosine_similarity,recipe1_name,recipe2_name,similarity_rank
19383,719,733,0.75178635,lemon curried lamb chops,ouzo marinated greek cheese,4.0
19384,719,782,0.7509128,lemon curried lamb chops,thai fried bananas,5.0
19385,720,50,0.7384373,lemon mint lamb chops,low fat burgundy beef   vegetable stew,5.0
19386,720,51,0.7384373,lemon mint lamb chops,low fat burgundy beef   vegetable stew,5.0
19387,720,52,0.7384373,lemon mint lamb chops,low fat burgundy beef   vegetable stew,5.0
19388,720,53,0.7384373,lemon mint lamb chops,low fat burgundy beef   vegetable stew,5.0
19389,720,54,0.7384373,lemon mint lamb chops,low fat burgundy beef   vegetable stew,5.0
19390,720,55,0.7384373,lemon mint lamb chops,low fat burgundy beef   vegetable stew,5.0
19391,720,56,0.7384373,lemon mint lamb chops,low fat burgundy beef   vegetable stew,5.0
19392,720,309,0.7485166,lemon mint lamb chops,appetizers easy stuffed mushrooms,3.0
19393,720,310,0.7485166,lemon mint lamb chops,appetizers easy stuffed mushrooms,3.0
19394,720,311,0.7485166,lemon mint lamb chops,appetizers easy stuffed mushrooms,3.0
19395,720,312,0.7485166,lemon mint lamb chops,appetizers easy stuffed mushrooms,3.0
19396,720,313,0.7485166,lemon mint lamb chops,appetizers easy stuffed mushrooms,3.0
19397,720,314,0.7485166,lemon mint lamb chops,appetizers easy stuffed mushrooms,3.0
19398,720,315,0.7485166,lemon mint lamb chops,appetizers easy stuffed mushrooms,3.0
19399,720,316,0.7485166,lemon mint lamb chops,appetizers easy stuffed mushrooms,3.0
19400,720,317,0.7485166,lemon mint lamb chops,appetizers easy stuffed mushrooms,3.0
19401,720,318,0.7485166,lemon mint lamb chops,appetizers easy stuffed mushrooms,3.0
19402,720,319,0.7485166,lemon mint lamb chops,appetizers easy stuffed mushrooms,3.0
19403,720,320,0.7485166,lemon mint lamb chops,appetizers easy stuffed mushrooms,3.0
19404,720,321,0.7485166,lemon mint lamb chops,appetizers easy stuffed mushrooms,3.0
19405,720,322,0.7485166,lemon mint lamb chops,appetizers easy stuffed mushrooms,3.0
19406,720,323,0.7485166,lemon mint lamb chops,appetizers easy stuffed mushrooms,3.0
19407,720,324,0.7485166,lemon mint lamb chops,appetizers easy stuffed mushrooms,3.0
19408,720,325,0.7485166,lemon mint lamb chops,appetizers easy stuffed mushrooms,3.0
19409,720,326,0.7485166,lemon mint lamb chops,appetizers easy stuffed mushrooms,3.0
19410,720,327,0.7485166,lemon mint lamb chops,appetizers easy stuffed mushrooms,3.0
19411,720,328,0.7419574,lemon mint lamb chops,amish six layer dinner,4.0
19412,720,329,0.7419574,lemon mint lamb chops,amish six layer dinner,4.0
19413,720,330,0.7419574,lemon mint lamb chops,amish six layer dinner,4.0
19414,720,331,0.7419574,lemon mint lamb chops,amish six layer dinner,4.0
19415,720,332,0.7419574,lemon mint lamb chops,amish six layer dinner,4.0
19416,720,333,0.7419574,lemon mint lamb chops,amish six layer dinner,4.0
19417,720,334,0.7419574,lemon mint lamb chops,amish six layer dinner,4.0
19418,720,479,0.770066,lemon mint lamb chops,citrus glazed barbecued pork loin,2.0
19419,720,480,0.770066,lemon mint lamb chops,citrus glazed barbecued pork loin,2.0
19420,720,481,0.770066,lemon mint lamb chops,citrus glazed barbecued pork loin,2.0
19421,720,482,0.7759463,lemon mint lamb chops,citrus baked halibut,1.0
19422,720,483,0.7759463,lemon mint lamb chops,citrus baked halibut,1.0
19423,720,484,0.7759463,lemon mint lamb chops,citrus baked halibut,1.0
19424,720,485,0.7759463,lemon mint lamb chops,citrus baked halibut,1.0
19425,721,50,0.7384373,lemon mint lamb chops,low fat burgundy beef   vegetable stew,5.0
19426,721,51,0.7384373,lemon mint lamb chops,low fat burgundy beef   vegetable stew,5.0
19427,721,52,0.7384373,lemon mint lamb chops,low fat burgundy beef   vegetable stew,5.0
19428,721,53,0.7384373,lemon mint lamb chops,low fat burgundy beef   vegetable stew,5.0
19429,721,54,0.7384373,lemon mint lamb chops,low fat burgundy beef   vegetable stew,5.0
19430,721,55,0.7384373,lemon mint lamb chops,low fat burgundy beef   vegetable stew,5.0
19431,721,56,0.7384373,lemon mint lamb chops,low fat burgundy beef   vegetable stew,5.0
19432,721,309,0.7485166,lemon mint lamb chops,appetizers easy stuffed mushrooms,3.0
19433,721,310,0.7485166,lemon mint lamb chops,appetizers easy stuffed mushrooms,3.0
19434,721,311,0.7485166,lemon mint lamb chops,appetizers easy stuffed mushrooms,3.0
19435,721,312,0.7485166,lemon mint lamb chops,appetizers easy stuffed mushrooms,3.0
19436,721,313,0.7485166,lemon mint lamb chops,appetizers easy stuffed mushrooms,3.0
19437,721,314,0.7485166,lemon mint lamb chops,appetizers easy stuffed mushrooms,3.0
19438,721,315,0.7485166,lemon mint lamb chops,appetizers easy stuffed mushrooms,3.0
19439,721,316,0.7485166,lemon mint lamb chops,appetizers easy stuffed mushrooms,3.0
19440,721,317,0.7485166,lemon mint lamb chops,appetizers easy stuffed mushrooms,3.0
19441,721,318,0.7485166,lemon mint lamb chops,appetizers easy stuffed mushrooms,3.0
19442,721,319,0.7485166,lemon mint lamb chops,appetizers easy stuffed mushrooms,3.0
19443,721,320,0.7485166,lemon mint lamb chops,appetizers easy stuffed mushrooms,3.0
19444,721,321,0.7485166,lemon mint lamb chops,appetizers easy stuffed mushrooms,3.0
19445,721,322,0.7485166,lemon mint lamb chops,appetizers easy stuffed mushrooms,3.0
19446,721,323,0.7485166,lemon mint lamb chops,appetizers easy stuffed mushrooms,3.0
19447,721,324,0.7485166,lemon mint lamb chops,appetizers easy stuffed mushrooms,3.0
19448,721,325,0.7485166,lemon mint lamb chops,appetizers easy stuffed mushrooms,3.0
19449,721,326,0.7485166,lemon mint lamb chops,appetizers easy stuffed mushrooms,3.0
19450,721,327,0.7485166,lemon mint lamb chops,appetizers easy stuffed mushrooms,3.0
19451,721,328,0.7419574,lemon mint lamb chops,amish six layer dinner,4.0
19452,721,329,0.7419574,lemon mint lamb chops,amish six layer dinner,4.0
19453,721,330,0.7419574,lemon mint lamb chops,amish six layer dinner,4.0
19454,721,331,0.7419574,lemon mint lamb chops,amish six layer dinner,4.0
19455,721,332,0.7419574,lemon mint lamb chops,amish six layer dinner,4.0
19456,721,333,0.7419574,lemon mint lamb chops,amish six layer dinner,4.0
19457,721,334,0.7419574,lemon mint lamb chops,amish six layer dinner,4.0
19458,721,479,0.770066,lemon mint lamb chops,citrus glazed barbecued pork loin,2.0
19459,721,480,0.770066,lemon mint lamb chops,citrus glazed barbecued pork loin,2.0
19460,721,481,0.770066,lemon mint lamb chops,citrus glazed barbecued pork loin,2.0
19461,721,482,0.7759463,lemon mint lamb chops,citrus baked halibut,1.0
19462,721,483,0.7759463,lemon mint lamb chops,citrus baked halibut,1.0
19463,721,484,0.7759463,lemon mint lamb chops,citrus baked halibut,1.0
19464,721,485,0.7759463,lemon mint lamb chops,citrus baked halibut,1.0
19465,722,50,0.7384373,lemon mint lamb chops,low fat burgundy beef   vegetable stew,5.0
19466,722,51,0.7384373,lemon mint lamb chops,low fat burgundy beef   vegetable stew,5.0
19467,722,52,0.7384373,lemon mint lamb chops,low fat burgundy beef   vegetable stew,5.0
19468,722,53,0.7384373,lemon mint lamb chops,low fat burgundy beef   vegetable stew,5.0
19469,722,54,0.7384373,lemon mint lamb chops,low fat burgundy beef   vegetable stew,5.0
19470,722,55,0.7384373,lemon mint lamb chops,low fat burgundy beef   vegetable stew,5.0
19471,722,56,0.7384373,lemon mint lamb chops,low fat burgundy beef   vegetable stew,5.0
19472,722,309,0.7485166,lemon mint lamb chops,appetizers easy stuffed mushrooms,3.0
19473,722,310,0.7485166,lemon mint lamb chops,appetizers easy stuffed mushrooms,3.0
19474,722,311,0.7485166,lemon mint lamb chops,appetizers easy stuffed mushrooms,3.0
19475,722,312,0.7485166,lemon mint lamb chops,appetizers easy stuffed mushrooms,3.0
19476,722,313,0.7485166,lemon mint lamb chops,appetizers easy stuffed mushrooms,3.0
19477,722,314,0.7485166,lemon mint lamb chops,appetizers easy stuffed mushrooms,3.0
19478,722,315,0.7485166,lemon mint lamb chops,appetizers easy stuffed mushrooms,3.0
19479,722,316,0.7485166,lemon mint lamb chops,appetizers easy stuffed mushrooms,3.0
19480,722,317,0.7485166,lemon mint lamb chops,appetizers easy stuffed mushrooms,3.0
19481,722,318,0.7485166,lemon mint lamb chops,appetizers easy stuffed mushrooms,3.0
19482,722,319,0.7485166,lemon mint lamb chops,appetizers easy stuffed mushrooms,3.0
19483,722,320,0.7485166,lemon mint lamb chops,appetizers easy stuffed mushrooms,3.0
19484,722,321,0.7485166,lemon mint lamb chops,appetizers easy stuffed mushrooms,3.0
19485,722,322,0.7485166,lemon mint lamb chops,appetizers easy stuffed mushrooms,3.0
19486,722,323,0.7485166,lemon mint lamb chops,appetizers easy stuffed mushrooms,3.0
19487,722,324,0.7485166,lemon mint lamb chops,appetizers easy stuffed mushrooms,3.0
19488,722,325,0.7485166,lemon mint lamb chops,appetizers easy stuffed mushrooms,3.0
19489,722,326,0.7485166,lemon mint lamb chops,appetizers easy stuffed mushrooms,3.0
19490,722,327,0.7485166,lemon mint lamb chops,appetizers easy stuffed mushrooms,3.0
19491,722,328,0.7419574,lemon mint lamb chops,amish six layer dinner,4.0
19492,722,329,0.7419574,lemon mint lamb chops,amish six layer dinner,4.0
19493,722,330,0.7419574,lemon mint lamb chops,amish six layer dinner,4.0
19494,722,331,0.7419574,lemon mint lamb chops,amish six layer dinner,4.0
19495,722,332,0.7419574,lemon mint lamb chops,amish six layer dinner,4.0
19496,722,333,0.7419574,lemon mint lamb chops,amish six layer dinner,4.0
19497,722,334,0.7419574,lemon mint lamb chops,amish six layer dinner,4.0
19498,722,479,0.770066,lemon mint lamb chops,citrus glazed barbecued pork loin,2.0
19499,722,480,0.770066,lemon mint lamb chops,citrus glazed barbecued pork loin,2.0
19500,722,481,0.770066,lemon mint lamb chops,citrus glazed barbecued pork loin,2.0
19501,722,482,0.7759463,lemon mint lamb chops,citrus baked halibut,1.0
19502,722,483,0.7759463,lemon mint lamb chops,citrus baked halibut,1.0
19503,722,484,0.7759463,lemon mint lamb chops,citrus baked halibut,1.0
19504,722,485,0.7759463,lemon mint lamb chops,citrus baked halibut,1.0
19505,723,114,0.7883061,winter pear butter,braised brussels sprouts with vinegar and dill,2.0
19506,723,115,0.7883061,winter pear butter,braised brussels sprouts with vinegar and dill,2.0
19507,723,116,0.7883061,winter pear butter,braised brussels sprouts with vinegar and dill,2.0
19508,723,117,0.7883061,winter pear butter,braised brussels sprouts with vinegar and dill,2.0
19509,723,174,0.77685535,winter pear butter,commissary carrot cake,5.0
19510,723,175,0.77685535,winter pear butter,commissary carrot cake,5.0
19511,723,677,0.78023034,winter pear butter,crab bisque chincoteague,4.0
19512,723,678,0.78023034,winter pear butter,crab bisque chincoteague,4.0
19513,723,679,0.78023034,winter pear butter,crab bisque chincoteague,4.0
19514,723,680,0.7802304,winter pear butter,crab bisque chincoteague,3.0
19515,723,681,0.7802304,winter pear butter,crab bisque chincoteague,3.0
19516,723,682,0.7802304,winter pear butter,crab bisque chincoteague,3.0
19517,723,683,0.7802304,winter pear butter,crab bisque chincoteague,3.0
19518,723,684,0.7802304,winter pear butter,crab bisque chincoteague,3.0
19519,723,685,0.7802304,winter pear butter,crab bisque chincoteague,3.0
19520,723,686,0.7802304,winter pear butter,crab bisque chincoteague,3.0
19521,723,687,0.7802304,winter pear butter,crab bisque chincoteague,3.0
19522,723,688,0.7802304,winter pear butter,crab bisque chincoteague,3.0
19523,723,689,0.7802304,winter pear butter,crab bisque chincoteague,3.0
19524,723,690,0.7802304,winter pear butter,crab bisque chincoteague,3.0
19525,723,691,0.7802304,winter pear butter,crab bisque chincoteague,3.0
19526,723,699,0.79436696,winter pear butter,spiced pear butter,1.0
19527,723,700,0.79436696,winter pear butter,spiced pear butter,1.0
19528,723,701,0.79436696,winter pear butter,spiced pear butter,1.0
19529,723,702,0.79436696,winter pear butter,spiced pear butter,1.0
19530,723,703,0.79436696,winter pear butter,spiced pear butter,1.0
19531,723,704,0.79436696,winter pear butter,spiced pear butter,1.0
19532,723,705,0.79436696,winter pear butter,spiced pear butter,1.0
19533,723,706,0.79436696,winter pear butter,spiced pear butter,1.0
19534,724,114,0.7883061,winter pear butter,braised brussels sprouts with vinegar and dill,2.0
19535,724,115,0.7883061,winter pear butter,braised brussels sprouts with vinegar and dill,2.0
19536,724,116,0.7883061,winter pear butter,braised brussels sprouts with vinegar and dill,2.0
19537,724,117,0.7883061,winter pear butter,braised brussels sprouts with vinegar and dill,2.0
19538,724,174,0.77685535,winter pear butter,commissary carrot cake,5.0
19539,724,175,0.77685535,winter pear butter,commissary carrot cake,5.0
19540,724,677,0.78023034,winter pear butter,crab bisque chincoteague,4.0
19541,724,678,0.78023034,winter pear butter,crab bisque chincoteague,4.0
19542,724,679,0.78023034,winter pear butter,crab bisque chincoteague,4.0
19543,724,680,0.7802304,winter pear butter,crab bisque chincoteague,3.0
19544,724,681,0.7802304,winter pear butter,crab bisque chincoteague,3.0
19545,724,682,0.7802304,winter pear butter,crab bisque chincoteague,3.0
19546,724,683,0.7802304,winter pear butter,crab bisque chincoteague,3.0
19547,724,684,0.7802304,winter pear butter,crab bisque chincoteague,3.0
19548,724,685,0.7802304,winter pear butter,crab bisque chincoteague,3.0
19549,724,686,0.7802304,winter pear butter,crab bisque chincoteague,3.0
19550,724,687,0.7802304,winter pear butter,crab bisque chincoteague,3.0
19551,724,688,0.7802304,winter pear butter,crab bisque chincoteague,3.0
19552,724,689,0.7802304,winter pear butter,crab bisque chincoteague,3.0
19553,724,690,0.7802304,winter pear butter,crab bisque chincoteague,3.0
19554,724,691,0.7802304,winter pear butter,crab bisque chincoteague,3.0
19555,724,699,0.79436696,winter pear butter,spiced pear butter,1.0
19556,724,700,0.79436696,winter pear butter,spiced pear butter,1.0
19557,724,701,0.79436696,winter pear butter,spiced pear butter,1.0
19558,724,702,0.79436696,winter pear butter,spiced pear butter,1.0
19559,724,703,0.79436696,winter pear butter,spiced pear butter,1.0
19560,724,704,0.79436696,winter pear butter,spiced pear butter,1.0
19561,724,705,0.79436696,winter pear butter,spiced pear butter,1.0
19562,724,706,0.79436696,winter pear butter,spiced pear butter,1.0
19563,725,22,0.8274219,meatballs in cheese pastry,chicken breasts lombardi,2.0
19564,725,23,0.8274219,meatballs in cheese pastry,chicken breasts lombardi,2.0
19565,725,24,0.8274219,meatballs in cheese pastry,chicken breasts lombardi,2.0
19566,725,25,0.8274219,meatballs in cheese pastry,chicken breasts lombardi,2.0
19567,725,26,0.8274219,meatballs in cheese pastry,chicken breasts lombardi,2.0
19568,725,27,0.8274219,meatballs in cheese pastry,chicken breasts lombardi,2.0
19569,725,28,0.8274219,meatballs in cheese pastry,chicken breasts lombardi,2.0
19570,725,29,0.8274219,meatballs in cheese pastry,chicken breasts lombardi,2.0
19571,725,30,0.8274219,meatballs in cheese pastry,chicken breasts lombardi,2.0
19572,725,31,0.8274219,meatballs in cheese pastry,chicken breasts lombardi,2.0
19573,725,32,0.8274219,meatballs in cheese pastry,chicken breasts lombardi,2.0
19574,725,33,0.8274219,meatballs in cheese pastry,chicken breasts lombardi,2.0
19575,725,34,0.8274219,meatballs in cheese pastry,chicken breasts lombardi,2.0
19576,725,35,0.8274219,meatballs in cheese pastry,chicken breasts lombardi,2.0
19577,725,36,0.8274219,meatballs in cheese pastry,chicken breasts lombardi,2.0
19578,725,37,0.8274219,meatballs in cheese pastry,chicken breasts lombardi,2.0
19579,725,38,0.8274219,meatballs in cheese pastry,chicken breasts lombardi,2.0
19580,725,39,0.8274219,meatballs in cheese pastry,chicken breasts lombardi,2.0
19581,725,40,0.8274219,meatballs in cheese pastry,chicken breasts lombardi,2.0
19582,725,41,0.8274219,meatballs in cheese pastry,chicken breasts lombardi,2.0
19583,725,45,0.8034442,meatballs in cheese pastry,jimmy g s carrot cake,4.0
19584,725,111,0.82306397,meatballs in cheese pastry,brazilian empadinhas,3.0
19585,725,112,0.82306397,meatballs in cheese pastry,brazilian empadinhas,3.0
19586,725,113,0.82306397,meatballs in cheese pastry,brazilian empadinhas,3.0
19587,725,238,0.8487517,meatballs in cheese pastry,cheese rolls,1.0
19588,725,696,0.7930892,meatballs in cheese pastry,twice baked potatoes  microwave,5.0
19589,725,697,0.7930892,meatballs in cheese pastry,twice baked potatoes  microwave,5.0
19590,725,698,0.7930892,meatballs in cheese pastry,twice baked potatoes  microwave,5.0
19591,726,479,0.73171437,basic habanero sauce,citrus glazed barbecued pork loin,5.0
19592,726,480,0.73171437,basic habanero sauce,citrus glazed barbecued pork loin,5.0
19593,726,481,0.73171437,basic habanero sauce,citrus glazed barbecued pork loin,5.0
19594,726,486,0.7360752,basic habanero sauce,chinese plum sauce,4.0
19595,726,487,0.7360752,basic habanero sauce,chinese plum sauce,4.0
19596,726,488,0.7360752,basic habanero sauce,chinese plum sauce,4.0
19597,726,489,0.7360752,basic habanero sauce,chinese plum sauce,4.0
19598,726,490,0.7360752,basic habanero sauce,chinese plum sauce,4.0
19599,726,491,0.7360752,basic habanero sauce,chinese plum sauce,4.0
19600,726,492,0.7360752,basic habanero sauce,chinese plum sauce,4.0
19601,726,493,0.7360752,basic habanero sauce,chinese plum sauce,4.0
19602,726,494,0.7360752,basic habanero sauce,chinese plum sauce,4.0
19603,726,495,0.7360752,basic habanero sauce,chinese plum sauce,4.0
19604,726,496,0.7360752,basic habanero sauce,chinese plum sauce,4.0
19605,726,497,0.7360752,basic habanero sauce,chinese plum sauce,4.0
19606,726,498,0.7360752,basic habanero sauce,chinese plum sauce,4.0
19607,726,499,0.7360752,basic habanero sauce,chinese plum sauce,4.0
19608,726,500,0.7360752,basic habanero sauce,chinese plum sauce,4.0
19609,726,501,0.7360752,basic habanero sauce,chinese plum sauce,4.0
19610,726,502,0.75570816,basic habanero sauce,cinnamon curry rice,3.0
19611,726,727,0.7912865,basic habanero sauce,greek phyllo seafood rolls,1.0
19612,726,728,0.7912865,basic habanero sauce,greek phyllo seafood rolls,1.0
19613,726,729,0.7912865,basic habanero sauce,greek phyllo seafood rolls,1.0
19614,726,730,0.7912865,basic habanero sauce,greek phyllo seafood rolls,1.0
19615,726,731,0.7912865,basic habanero sauce,greek phyllo seafood rolls,1.0
19616,726,732,0.7912865,basic habanero sauce,greek phyllo seafood rolls,1.0
19617,726,783,0.76123714,basic habanero sauce,feijoada  brazilian bean soup,2.0
19618,726,784,0.76123714,basic habanero sauce,feijoada  brazilian bean soup,2.0
19619,726,785,0.76123714,basic habanero sauce,feijoada  brazilian bean soup,2.0
19620,726,786,0.76123714,basic habanero sauce,feijoada  brazilian bean soup,2.0
19621,726,787,0.76123714,basic habanero sauce,feijoada  brazilian bean soup,2.0
19622,727,4,0.8458258,greek phyllo seafood rolls,biryani,4.0
19623,727,164,0.8592121,greek phyllo seafood rolls,a new spaghetti with clams,2.0
19624,727,179,0.882913,greek phyllo seafood rolls,carnation lean fettuccine alfredo,1.0
19625,727,479,0.84380555,greek phyllo seafood rolls,citrus glazed barbecued pork loin,5.0
19626,727,480,0.84380555,greek phyllo seafood rolls,citrus glazed barbecued pork loin,5.0
19627,727,481,0.84380555,greek phyllo seafood rolls,citrus glazed barbecued pork loin,5.0
19628,727,792,0.8586812,greek phyllo seafood rolls,bean curd with broccoli,3.0
19629,728,4,0.8458258,greek phyllo seafood rolls,biryani,4.0
19630,728,164,0.8592121,greek phyllo seafood rolls,a new spaghetti with clams,2.0
19631,728,179,0.882913,greek phyllo seafood rolls,carnation lean fettuccine alfredo,1.0
19632,728,479,0.84380555,greek phyllo seafood rolls,citrus glazed barbecued pork loin,5.0
19633,728,480,0.84380555,greek phyllo seafood rolls,citrus glazed barbecued pork loin,5.0
19634,728,481,0.84380555,greek phyllo seafood rolls,citrus glazed barbecued pork loin,5.0
19635,728,792,0.8586812,greek phyllo seafood rolls,bean curd with broccoli,3.0
19636,729,4,0.8458258,greek phyllo seafood rolls,biryani,4.0
19637,729,164,0.8592121,greek phyllo seafood rolls,a new spaghetti with clams,2.0
19638,729,179,0.882913,greek phyllo seafood rolls,carnation lean fettuccine alfredo,1.0
19639,729,479,0.84380555,greek phyllo seafood rolls,citrus glazed barbecued pork loin,5.0
19640,729,480,0.84380555,greek phyllo seafood rolls,citrus glazed barbecued pork loin,5.0
19641,729,481,0.84380555,greek phyllo seafood rolls,citrus glazed barbecued pork loin,5.0
19642,729,792,0.8586812,greek phyllo seafood rolls,bean curd with broccoli,3.0
19643,730,4,0.8458258,greek phyllo seafood rolls,biryani,4.0
19644,730,164,0.8592121,greek phyllo seafood rolls,a new spaghetti with clams,2.0
19645,730,179,0.882913,greek phyllo seafood rolls,carnation lean fettuccine alfredo,1.0
19646,730,479,0.84380555,greek phyllo seafood rolls,citrus glazed barbecued pork loin,5.0
19647,730,480,0.84380555,greek phyllo seafood rolls,citrus glazed barbecued pork loin,5.0
19648,730,481,0.84380555,greek phyllo seafood rolls,citrus glazed barbecued pork loin,5.0
19649,730,792,0.8586812,greek phyllo seafood rolls,bean curd with broccoli,3.0
19650,731,4,0.8458258,greek phyllo seafood rolls,biryani,4.0
19651,731,164,0.8592121,greek phyllo seafood rolls,a new spaghetti with clams,2.0
19652,731,179,0.882913,greek phyllo seafood rolls,carnation lean fettuccine alfredo,1.0
19653,731,479,0.84380555,greek phyllo seafood rolls,citrus glazed barbecued pork loin,5.0
19654,731,480,0.84380555,greek phyllo seafood rolls,citrus glazed barbecued pork loin,5.0
19655,731,481,0.84380555,greek phyllo seafood rolls,citrus glazed barbecued pork loin,5.0
19656,731,792,0.8586812,greek phyllo seafood rolls,bean curd with broccoli,3.0
19657,732,4,0.8458258,greek phyllo seafood rolls,biryani,4.0
19658,732,164,0.8592121,greek phyllo seafood rolls,a new spaghetti with clams,2.0
19659,732,179,0.882913,greek phyllo seafood rolls,carnation lean fettuccine alfredo,1.0
19660,732,479,0.84380555,greek phyllo seafood rolls,citrus glazed barbecued pork loin,5.0
19661,732,480,0.84380555,greek phyllo seafood rolls,citrus glazed barbecued pork loin,5.0
19662,732,481,0.84380555,greek phyllo seafood rolls,citrus glazed barbecued pork loin,5.0
19663,732,792,0.8586812,greek phyllo seafood rolls,bean curd with broccoli,3.0
19664,733,598,0.8339187,ouzo marinated greek cheese,lee s hot crab dip,2.0
19665,733,599,0.8339187,ouzo marinated greek cheese,lee s hot crab dip,2.0
19666,733,600,0.83391863,ouzo marinated greek cheese,lee s hot crab dip,3.0
19667,733,601,0.83391863,ouzo marinated greek cheese,lee s hot crab dip,3.0
19668,733,602,0.83391863,ouzo marinated greek cheese,lee s hot crab dip,3.0
19669,733,603,0.83391863,ouzo marinated greek cheese,lee s hot crab dip,3.0
19670,733,604,0.83391863,ouzo marinated greek cheese,lee s hot crab dip,3.0
19671,733,605,0.83391863,ouzo marinated greek cheese,lee s hot crab dip,3.0
19672,733,606,0.83391863,ouzo marinated greek cheese,lee s hot crab dip,3.0
19673,733,607,0.83391863,ouzo marinated greek cheese,lee s hot crab dip,3.0
19674,733,608,0.83391863,ouzo marinated greek cheese,lee s hot crab dip,3.0
19675,733,609,0.83391863,ouzo marinated greek cheese,lee s hot crab dip,3.0
19676,733,610,0.83391863,ouzo marinated greek cheese,lee s hot crab dip,3.0
19677,733,611,0.83391863,ouzo marinated greek cheese,lee s hot crab dip,3.0
19678,733,612,0.8339187,ouzo marinated greek cheese,lee s hot crab dip,2.0
19679,733,613,0.8339187,ouzo marinated greek cheese,lee s hot crab dip,2.0
19680,733,614,0.8339187,ouzo marinated greek cheese,lee s hot crab dip,2.0
19681,733,615,0.8339187,ouzo marinated greek cheese,lee s hot crab dip,2.0
19682,733,616,0.8339187,ouzo marinated greek cheese,lee s hot crab dip,2.0
19683,733,617,0.83391863,ouzo marinated greek cheese,lee s hot crab dip,3.0
19684,733,618,0.83391863,ouzo marinated greek cheese,lee s hot crab dip,3.0
19685,733,619,0.83391863,ouzo marinated greek cheese,lee s hot crab dip,3.0
19686,733,620,0.83391863,ouzo marinated greek cheese,lee s hot crab dip,3.0
19687,733,621,0.83391863,ouzo marinated greek cheese,lee s hot crab dip,3.0
19688,733,622,0.83391863,ouzo marinated greek cheese,lee s hot crab dip,3.0
19689,733,623,0.83391863,ouzo marinated greek cheese,lee s hot crab dip,3.0
19690,733,624,0.83391863,ouzo marinated greek cheese,lee s hot crab dip,3.0
19691,733,625,0.8339187,ouzo marinated greek cheese,lee s hot crab dip,2.0
19692,733,626,0.8339187,ouzo marinated greek cheese,lee s hot crab dip,2.0
19693,733,627,0.8339187,ouzo marinated greek cheese,lee s hot crab dip,2.0
19694,733,628,0.8339188,ouzo marinated greek cheese,lee s hot crab dip,1.0
19695,733,629,0.8339188,ouzo marinated greek cheese,lee s hot crab dip,1.0
19696,733,630,0.8339188,ouzo marinated greek cheese,lee s hot crab dip,1.0
19697,733,631,0.8339188,ouzo marinated greek cheese,lee s hot crab dip,1.0
19698,733,632,0.8339187,ouzo marinated greek cheese,lee s hot crab dip,2.0
19699,733,633,0.8339187,ouzo marinated greek cheese,lee s hot crab dip,2.0
19700,733,634,0.8339187,ouzo marinated greek cheese,lee s hot crab dip,2.0
19701,733,635,0.8339187,ouzo marinated greek cheese,lee s hot crab dip,2.0
19702,733,636,0.8339187,ouzo marinated greek cheese,lee s hot crab dip,2.0
19703,733,637,0.8339187,ouzo marinated greek cheese,lee s hot crab dip,2.0
19704,733,638,0.8339187,ouzo marinated greek cheese,lee s hot crab dip,2.0
19705,733,639,0.83391863,ouzo marinated greek cheese,lee s hot crab dip,3.0
19706,733,640,0.83391863,ouzo marinated greek cheese,lee s hot crab dip,3.0
19707,733,641,0.83391863,ouzo marinated greek cheese,lee s hot crab dip,3.0
19708,733,642,0.8339187,ouzo marinated greek cheese,lee s hot crab dip,2.0
19709,733,643,0.83391863,ouzo marinated greek cheese,lee s hot crab dip,3.0
19710,733,644,0.8339188,ouzo marinated greek cheese,lee s hot crab dip,1.0
19711,733,645,0.8339188,ouzo marinated greek cheese,lee s hot crab dip,1.0
19712,733,646,0.8339188,ouzo marinated greek cheese,lee s hot crab dip,1.0
19713,733,647,0.8339188,ouzo marinated greek cheese,lee s hot crab dip,1.0
19714,733,648,0.8339187,ouzo marinated greek cheese,lee s hot crab dip,2.0
19715,733,649,0.8339187,ouzo marinated greek cheese,lee s hot crab dip,2.0
19716,733,650,0.8339187,ouzo marinated greek cheese,lee s hot crab dip,2.0
19717,733,651,0.8339187,ouzo marinated greek cheese,lee s hot crab dip,2.0
19718,733,652,0.83391863,ouzo marinated greek cheese,lee s hot crab dip,3.0
19719,733,653,0.83391863,ouzo marinated greek cheese,lee s hot crab dip,3.0
19720,733,654,0.83391863,ouzo marinated greek cheese,lee s hot crab dip,3.0
19721,733,655,0.83391863,ouzo marinated greek cheese,lee s hot crab dip,3.0
19722,733,656,0.83391863,ouzo marinated greek cheese,lee s hot crab dip,3.0
19723,733,657,0.83391863,ouzo marinated greek cheese,lee s hot crab dip,3.0
19724,733,658,0.83391863,ouzo marinated greek cheese,lee s hot crab dip,3.0
19725,733,659,0.83391863,ouzo marinated greek cheese,lee s hot crab dip,3.0
19726,733,660,0.8339187,ouzo marinated greek cheese,lee s hot crab dip,2.0
19727,733,661,0.8339187,ouzo marinated greek cheese,lee s hot crab dip,2.0
19728,733,662,0.8339187,ouzo marinated greek cheese,lee s hot crab dip,2.0
19729,733,677,0.8133311,ouzo marinated greek cheese,crab bisque chincoteague,4.0
19730,733,678,0.8133311,ouzo marinated greek cheese,crab bisque chincoteague,4.0
19731,733,679,0.8133311,ouzo marinated greek cheese,crab bisque chincoteague,4.0
19732,733,680,0.81333107,ouzo marinated greek cheese,crab bisque chincoteague,5.0
